Trade_Date,ISIN,Security_Des,PX_Bid
2020-04-14,XS0801656330,QATAR 3.241 01/18/23,102.63
2020-04-14,XS0809571739,SAFTRA 4 07/26/22,95.13
2020-04-14,XS0850020586,MOROC 4 1/4 12/11/22,102.03
2020-04-14,XS0859366899,LEBAN 6 3/4 11/29/27,18.55
2020-04-14,XS0859367194,LEBAN 6 01/27/23,18.55
2020-04-14,XS0860582435,DBKAZ 4 1/8 12/10/22,98.5
2020-04-14,XS0860855344,ACIRC 3 1/4 12/04/22,104.88
2020-04-14,XS0903465127,SOIAZ 4 3/4 03/13/23,99.75
2020-04-14,XS0906085179,OGIMK 4.4 03/09/23,87
2020-04-14,XS0908769887,CROATI 5 1/2 04/04/23,106.78
2020-04-14,XS0956406135,BHRAIN 6 1/8 08/01/23,97.66
2020-04-14,XS0958072240,ESKOM 6 3/4 08/06/23,76.25
2020-04-14,XS0971721450,RUSSIA 4 7/8 09/16/23,109.59
2020-04-14,XS0971721963,RUSSIA 5 7/8 09/16/43,130.41
2020-04-14,XS0993162683,VEBBNK 5.942 11/21/23,107.41
2020-04-14,XS0997000251,CROATI 6 01/26/24,110.22
2020-04-14,XS1003557870,GABON 6 3/8 12/12/24,74.63
2020-04-14,XS1028952403,KENINT 6 7/8 06/24/24,97.5
2020-04-14,XS1044540547,AZERBJ 4 3/4 03/18/24,102.5
2020-04-14,XS1056386714,ZAMBIN 8 1/2 04/14/24,43.16
2020-04-14,XS1056560920,PKSTAN 8 1/4 04/15/24,95.56
2020-04-14,XS1080330704,ECUA 7.95 06/20/24,28.4
2020-04-14,XS1108847531,GHANA 8 1/8 01/18/26,85
2020-04-14,XS1110833123,BHRAIN 6 09/19/44,85.28
2020-04-14,XS1117279882,JORDAN 6 1/8 01/29/26,99.34
2020-04-14,XS1120709669,KAZAKS 3 7/8 10/14/24,105.5
2020-04-14,XS1120709826,KAZAKS 4 7/8 10/14/44,117.47
2020-04-14,XS1141043296,TURKSK 4.489 11/25/24,87.44
2020-04-14,XS1151974877,ETHOPI 6 5/8 12/11/24,92.69
2020-04-14,XS1175223699,BTUN 5 3/4 01/30/25,84.09
2020-04-14,XS1187065443,ESKOM 7 1/8 02/11/25,73.63
2020-04-14,XS1196419854,LEBAN 6.65 02/26/30,19
2020-04-14,XS1196517434,IVYCST 6 3/8 03/03/28,95.5
2020-04-14,XS1210507650,RAKS 3.094 03/31/25,97.69
2020-04-14,XS1245432742,EGYPT 5 7/8 06/11/25,95.56
2020-04-14,XS1263054519,KAZAKS 5 1/8 07/21/25,112.2
2020-04-14,XS1263139856,KAZAKS 6 1/2 07/21/45,136.25
2020-04-14,XS1267081575,ZAMBIN 8.97 07/30/27,43.13
2020-04-14,XS1303921214,UKRAIN 7 3/4 09/01/22,96.75
2020-04-14,XS1303921487,UKRAIN 7 3/4 09/01/23,96.75
2020-04-14,XS1303925041,UKRAIN 7 3/4 09/01/24,97
2020-04-14,XS1303925470,UKRAIN 7 3/4 09/01/25,97.25
2020-04-14,XS1303926528,UKRAIN 7 3/4 09/01/26,96.25
2020-04-14,XS1303927179,UKRAIN 7 3/4 09/01/27,95.25
2020-04-14,XS1318576086,ANGOL 9 1/2 11/12/25,55.5
2020-04-14,XS1319820897,SGCAZE 6 7/8 03/24/26,107.13
2020-04-14,XS1324931895,BHRAIN 7 01/26/26,98.88
2020-04-14,XS1395523779,EXIMCH 2 7/8 04/26/26,106.22
2020-04-14,XS1402929746,ADGB 3 1/8 05/03/26,103.59
2020-04-14,XS1405766541,BHRAIN 7 10/12/28,97.06
2020-04-14,XS1405770220,JORDAN 5 3/4 01/31/27,96.78
2020-04-14,XS1405770733,BHRAIN 5.624 02/12/24,95.75
2020-04-14,XS1405777589,OMAN 4 3/4 06/15/26,77.28
2020-04-14,XS1405781854,QATAR 4 5/8 06/02/46,113.38
2020-04-14,XS1405782159,QATAR 3 1/4 06/02/26,103.75
2020-04-14,XS1508675417,KSA 3 1/4 10/26/26,101.15
2020-04-14,XS1508675508,KSA 4 1/2 10/26/46,100
2020-04-14,XS1535071986,ECUA 9.65 12/13/26,26.2
2020-04-14,XS1558078496,EGYPT 8 1/2 01/31/47,89.72
2020-04-14,XS1558078736,EGYPT 7 1/2 01/31/27,97.25
2020-04-14,XS1566179039,NGERIA 7 7/8 02/16/32,80.19
2020-04-14,XS1575967218,OMAN 5 3/8 03/08/27,77.38
2020-04-14,XS1575968026,OMAN 6 1/2 03/08/47,71.09
2020-04-14,XS1577950311,JORDAN 7 3/8 10/10/47,94.88
2020-04-14,XS1577952952,UKRAIN 7 3/8 09/25/32,93
2020-04-14,XS1582346968,KUWIB 3 1/2 03/20/27,107.22
2020-04-14,XS1586230051,LEBAN 6.85 03/23/27,19.44
2020-04-14,XS1586230481,LEBAN 7 03/23/32,19.41
2020-04-14,XS1586385178,TURKSK 5.004 04/06/23,91.5
2020-04-14,XS1595713782,KZOKZ 4 3/4 04/19/27,101.19
2020-04-14,XS1595714087,KZOKZ 5 3/4 04/19/47,106.75
2020-04-14,XS1599284111,KSA 2.894 04/20/22,100.7
2020-04-14,XS1599284202,KSA 3.628 04/20/27,103.25
2020-04-14,XS1619155564,SENEGL 6 1/4 05/23/33,95.59
2020-04-14,XS1620176831,OMANGS 4.397 06/01/24,91
2020-04-14,XS1626530320,ECUA 9 5/8 06/02/27,25.95
2020-04-14,XS1626768730,ECUA 8 3/4 06/02/23,29.95
2020-04-14,XS1631415400,IVYCST 6 1/8 06/15/33,93.47
2020-04-14,XS1644429695,HAOHUA 3 1/2 07/19/22,100.47
2020-04-14,XS1644429935,HAOHUA 4 1/8 07/19/27,102.84
2020-04-14,XS1662407862,IRAQ 6.752 03/09/23,80.94
2020-04-14,XS1675862012,BHRAIN 6 3/4 09/20/29,94.94
2020-04-14,XS1678623734,AZERBJ 3 1/2 09/01/32,92.66
2020-04-14,XS1694216687,KSA 2 7/8 03/04/23,100.6
2020-04-14,XS1694217495,KSA 3 5/8 03/04/28,102.72
2020-04-14,XS1694218469,KSA 4 5/8 10/04/47,101.25
2020-04-14,XS1696892295,ADGB 3 1/8 10/11/27,104
2020-04-14,XS1696899035,ADGB 4 1/8 10/11/47,108.28
2020-04-14,XS1696908471,ADGB 2 1/2 10/11/22,101.13
2020-04-14,XS1706605109,CHINA 2 1/8 11/02/22,102.81
2020-04-14,XS1706605281,CHINA 2 5/8 11/02/27,106.22
2020-04-14,XS1707041262,ECUA 8 7/8 10/23/27,25.7
2020-04-14,XS1709535097,ADNOUH 4.6 11/02/47,104.25
2020-04-14,XS1713666318,MINMET 3 3/4 PERP,97.91
2020-04-14,XS1717011982,NGERIA 6 1/2 11/28/27,76.94
2020-04-14,XS1717013095,NGERIA 7 5/8 11/28/47,78.22
2020-04-14,XS1729875598,PKSTAN 6 7/8 12/05/27,88
2020-04-14,XS1729876059,PKSTAN 5 5/8 12/05/22,93.25
2020-04-14,XS1750113406,OMAN 4 1/8 01/17/23,87.13
2020-04-14,XS1750113661,OMAN 5 5/8 01/17/28,77
2020-04-14,XS1750114396,OMAN 6 3/4 01/17/48,71.41
2020-04-14,XS1755429732,ECUA 7 7/8 01/23/28,27.2
2020-04-14,XS1775617209,EGYPT 5.577 02/21/23,96.16
2020-04-14,XS1775617464,EGYPT 7.903 02/21/48,88.19
2020-04-14,XS1775618439,EGYPT 6.588 02/21/28,92.47
2020-04-14,XS1777972511,NGERIA 7.143 02/23/30,77.91
2020-04-14,XS1777972941,NGERIA 7.696 02/23/38,77.66
2020-04-14,XS1781710543,KENINT 7 1/4 02/28/28,96.25
2020-04-14,XS1781710626,KENINT 8 1/4 02/28/48,96.25
2020-04-14,XS1788513494,HAOHUA 4 5/8 03/14/23,103.5
2020-04-14,XS1788513734,HAOHUA 5 1/8 03/14/28,110
2020-04-14,XS1790134362,SENEGL 6 3/4 03/13/48,89.72
2020-04-14,XS1791326991,SHARSK 4.226 03/14/28,102
2020-04-14,XS1791937441,KSA 4 04/17/25,104.75
2020-04-14,XS1791939066,KSA 4 1/2 04/17/30,109.5
2020-04-14,XS1791939736,KSA 5 04/17/49,106.94
2020-04-14,XS1799523276,OMANGS 5.932 10/31/25,93.5
2020-04-14,XS1802362951,BHRAIN 6 7/8 10/05/25,100.13
2020-04-14,XS1806502453,QATAR 3 7/8 04/23/23,104.75
2020-04-14,XS1807174393,QATAR 4 1/2 04/23/28,111.5
2020-04-14,XS1807174559,QATAR 5.103 04/23/48,120.94
2020-04-14,XS1807299331,KZOKZ 6 3/8 10/24/48,110.13
2020-04-14,XS1807300105,KZOKZ 5 3/8 04/24/30,104.06
2020-04-14,XS1819680288,ANGOL 8 1/4 05/09/28,52
2020-04-14,XS1819680528,ANGOL 9 3/8 05/08/48,51.47
2020-04-14,XS1821416234,GHANA 7 5/8 05/16/29,79.91
2020-04-14,XS1821416408,GHANA 8.627 06/16/49,81.41
2020-04-14,XS1837994794,ROMANI 5 1/8 06/15/48,104.5
2020-04-14,XS1843435766,KENINT 8 05/22/32,96.59
2020-04-14,XS1864523300,ESKOM 6.35 08/10/28,89.13
2020-04-14,XS1881581968,KSA 4.303 01/19/29,108.6
2020-04-14,XS1891571348,CHINA 3 1/4 10/19/23,107.69
2020-04-14,XS1891574441,CHINA 3 1/2 10/19/28,113.59
2020-04-14,XS1902171757,UKRAIN 9 3/4 11/01/28,100.28
2020-04-14,XS1910826996,NGERIA 7 5/8 11/21/25,85.66
2020-04-14,XS1910827887,NGERIA 8.747 01/21/31,82.38
2020-04-14,XS1929376710,ECUA 10 3/4 01/31/29,27.7
2020-04-14,XS1936302865,KSA 4 3/8 04/16/29,109.19
2020-04-14,XS1936302949,KSA 5 1/4 01/16/50,111.06
2020-04-14,XS1944412748,OMAN 6 08/01/29,77.5
2020-04-14,XS1953057061,EGYPT 7.6003 03/01/29,95.91
2020-04-14,XS1953057491,EGYPT 8.7002 03/01/49,90.66
2020-04-14,XS1959337236,QATAR 3 3/8 03/14/24,103.72
2020-04-14,XS1959337582,QATAR 4 03/14/29,108.25
2020-04-14,XS1959337749,QATAR 4.817 03/14/49,116.72
2020-04-14,XS1968714540,GHANA 8 1/8 03/26/32,81
2020-04-14,XS1968714623,GHANA 8.95 03/26/51,81.81
2020-04-14,XS1969593356,SHARSK 3.854 04/03/26,99.78
2020-04-14,XS2057865896,ADGB 2 1/8 09/30/24,100
2020-04-14,XS2057865979,ADGB 2 1/2 09/30/29,98.25
2020-04-14,XS2057866191,ADGB 3 1/8 09/30/49,91.91
2020-04-14,XS2058864948,ECUA 9 1/2 03/27/30,27.7
2020-04-14,XS2058943734,BHRAIN 4 1/2 03/30/27,93
2020-04-14,XS2058948451,BHRAIN 5 5/8 09/30/31,85.38
2020-04-14,XS2072816114,KSA 2.969 10/29/29,99.5
2020-04-14,XS2075921887,MUBAUH 2 1/2 11/07/24,97.75
2020-04-14,XS2075923313,MUBAUH 2 7/8 11/07/29,95.61
2020-04-14,XS2075924048,MUBAUH 3.7 11/07/49,93.25
2020-04-14,XS2079842642,EGYPT 7.0529 01/15/32,89
2020-04-14,XS2083302419,ANGOL 8 11/26/29,52
2020-04-14,XS2083302500,ANGOL 9 1/8 11/26/49,51.44
2020-04-14,XS2084424063,CHINA 1 7/8 12/03/22,101.89
2020-04-14,XS2084424493,CHINA 1.95 12/03/24,102.75
2020-04-14,XS2084425110,CHINA 2 1/8 12/03/29,103.31
2020-04-14,XS2109766126,KSA 2 1/2 02/03/27,97.25
2020-04-14,XS2109766472,KSA 2 3/4 02/03/32,94
2020-04-14,XS2109770151,KSA 3 3/4 01/21/55,90.25
2020-04-14,XS2113615228,GABON 6 5/8 02/06/31,72.5
2020-04-14,XS2115122538,GHANA 6 3/8 02/11/27,81.06
2020-04-14,XS2115141751,GHANA 7 7/8 02/11/35,81.5
2020-04-15,RU000A0JWHA4,RUSSIA 4 3/4 05/27/26,109.5
2020-04-15,RU000A0JXTS9,RUSSIA 4 1/4 06/23/27,107.5
2020-04-15,RU000A0JXU14,RUSSIA 5 1/4 06/23/47,123.53
2020-04-15,RU000A0ZYYN4,RUSSIA 4 3/8 03/21/29,109.75
2020-04-15,RU000A1006S9,RUSSIA 5.1 03/28/35,118.44
2020-04-15,US040114GK09,ARGENT 3 3/4 12/31/38,27.88
2020-04-15,US040114GL81,ARGENT 8.28 12/31/33,36.13
2020-04-15,US040114GX20,ARGENT 7 1/2 04/22/26,26.56
2020-04-15,US040114GY03,ARGENT 7 5/8 04/22/46,25
2020-04-15,US040114HF05,ARGENT 6 5/8 07/06/28,26.81
2020-04-15,US040114HG87,ARGENT 7 1/8 07/06/36,25.13
2020-04-15,US040114HK99,ARGENT 5 5/8 01/26/22,30
2020-04-15,US040114HL72,ARGENT 6 7/8 01/26/27,27.15
2020-04-15,US040114HN39,ARGENT 7 1/8 06/28/17,24.97
2020-04-15,US040114HP86,ARGENT 4 5/8 01/11/23,28.75
2020-04-15,US040114HQ69,ARGENT 5 7/8 01/11/28,26.5
2020-04-15,US040114HR43,ARGENT 6 7/8 01/11/48,25
2020-04-15,US105756AR10,BRAZIL 8 7/8 04/15/24,123.81
2020-04-15,US105756BB58,BRAZIL 8 1/4 01/20/34,126.16
2020-04-15,US105756BK57,BRAZIL 7 1/8 01/20/37,116.97
2020-04-15,US105756BR01,BRAZIL 5 5/8 01/07/41,102.72
2020-04-15,US105756BU30,BRAZIL 2 5/8 01/05/23,101.13
2020-04-15,US105756BV13,BRAZIL 4 1/4 01/07/25,105.44
2020-04-15,US105756BW95,BRAZIL 5 01/27/45,95.66
2020-04-15,US105756BX78,BRAZIL 6 04/07/26,112.97
2020-04-15,US105756BY51,BRAZIL 5 5/8 02/21/47,103.25
2020-04-15,US105756BZ27,BRAZIL 4 5/8 01/13/28,105.44
2020-04-15,US105756CA66,BRAZIL 4 1/2 05/30/29,102.63
2020-04-15,US105756CB40,BRAZIL 4 3/4 01/14/50,91.47
2020-04-15,US168863CE60,CHILE 3.86 06/21/47,102.63
2020-04-15,US168863CF36,CHILE 3.24 02/06/28,104.75
2020-04-15,US168863DL94,CHILE 3 1/2 01/25/50,97.38
2020-04-15,US195325BD67,COLOM 8 1/8 05/21/24,117
2020-04-15,US195325BK01,COLOM 7 3/8 09/18/37,126.69
2020-04-15,US195325BM66,COLOM 6 1/8 01/18/41,116.13
2020-04-15,US195325BQ70,COLOM 4 02/26/24,102.5
2020-04-15,US195325BR53,COLOM 5 5/8 02/26/44,111.56
2020-04-15,US195325CU73,COLOM 5 06/15/45,105.22
2020-04-15,US195325CX13,COLOM 4 1/2 01/28/26,104.97
2020-04-15,US195325DL65,COLOM 3 7/8 04/25/27,101.34
2020-04-15,US195325DP79,COLOM 4 1/2 03/15/29,104.5
2020-04-15,US195325DQ52,COLOM 5.2 05/15/49,107.44
2020-04-15,US195325DR36,COLOM 3 01/30/30,93.9
2020-04-15,US21987BBA52,CDEL 3.7 01/30/50,88.94
2020-04-15,US21987BBB36,CDEL 3.15 01/14/30,94.48
2020-04-15,US25714PED69,DOMREP 4 1/2 01/30/30,83.85
2020-04-15,US25714PEE43,DOMREP 5 7/8 01/30/60,79
2020-04-15,US29135LAG59,ADGB 2 1/2 04/16/25,101.25
2020-04-15,US29135LAH33,ADGB 3 1/8 04/16/30,102.88
2020-04-15,US29135LAJ98,ADGB 3 7/8 04/16/50,101.5
2020-04-15,US30216JAE55,EXIMBK 3 1/4 01/15/30,89.88
2020-04-15,US30216KAA07,EXIMBK 3 3/8 08/05/26,95.81
2020-04-15,US30216KAC62,EXIMBK 3 7/8 02/01/28,96.22
2020-04-15,US30216KAE29,EXIMBK 3 1/4 01/15/30,89.88
2020-04-15,US362420AD35,GABON 6 5/8 02/06/31,73.5
2020-04-15,US37443GAG64,GHANA 6 3/8 02/11/27,80
2020-04-15,US37443GAH48,GHANA 7 7/8 02/11/35,80.13
2020-04-15,US445545AF36,REPHUN 7 5/8 03/29/41,161.81
2020-04-15,US445545AH91,REPHUN 5 3/8 02/21/23,108.25
2020-04-15,US445545AJ57,REPHUN 5 3/4 11/22/23,111.13
2020-04-15,US445545AL04,REPHUN 5 3/8 03/25/24,111
2020-04-15,US455780CC89,INDON 2.95 01/11/23,99.14
2020-04-15,US455780CD62,INDON 3 1/2 01/11/28,99.63
2020-04-15,US455780CE46,INDON 4.35 01/11/48,102.44
2020-04-15,US455780CF11,INDON 4.1 04/24/28,103.75
2020-04-15,US455780CH76,INDON 4 3/4 02/11/29,108.17
2020-04-15,US455780CJ33,INDON 5.35 02/11/49,115.69
2020-04-15,US455780CN45,INDON 3.7 10/30/49,95.63
2020-04-15,US455780CQ75,INDON 2.85 02/14/30,95.63
2020-04-15,US455780CS32,INDON 3.85 10/15/30,102.13
2020-04-15,US455780CT15,INDON 4.2 10/15/50,99.5
2020-04-15,US455780CU87,INDON 4.45 04/15/70,96.25
2020-04-15,US470160AV46,JAMAN 8 03/15/39,108.22
2020-04-15,US470160CA80,JAMAN 6 3/4 04/28/28,103.13
2020-04-15,US470160CB63,JAMAN 7 7/8 07/28/45,107.97
2020-04-15,US60937GAB23,MONGOL 5 1/8 12/05/22,91.72
2020-04-15,US67778NAA63,OILGAS 7 1/2 10/25/27,94
2020-04-15,US69370PAG63,PERTIJ 4.175 01/21/50,85
2020-04-15,US69370RAA59,PERTIJ 6.45 05/30/44,109.66
2020-04-15,US69370RAG20,PERTIJ 4.175 01/21/50,85
2020-04-15,US698299AW45,PANAMA 6.7 01/26/36,126.94
2020-04-15,US698299BB98,PANAMA 4.3 04/29/53,105.88
2020-04-15,US698299BD54,PANAMA 4 09/22/24,104.72
2020-04-15,US698299BE38,PANAMA 3 3/4 03/16/25,104.16
2020-04-15,US698299BF03,PANAMA 3 7/8 03/17/28,106.16
2020-04-15,US698299BG85,PANAMA 4 1/2 05/15/47,107.69
2020-04-15,US698299BH68,PANAMA 4 1/2 04/16/50,107.91
2020-04-15,US698299BK97,PANAMA 3.16 01/23/30,99.41
2020-04-15,US698299BM53,PANAMA 4 1/2 04/01/56,107.6
2020-04-15,US706451BG56,PEMEX 6 5/8 06/15/35,69.48
2020-04-15,US715638AP79,PERU 8 3/4 11/21/33,153.78
2020-04-15,US715638AS19,PERU 7.35 07/21/25,125.22
2020-04-15,US715638AU64,PERU 6.55 03/14/37,140.41
2020-04-15,US715638BM30,PERU 5 5/8 11/18/50,143.75
2020-04-15,US715638BU55,PERU 4 1/8 08/25/27,111.88
2020-04-15,US71567RAA41,INDOIS 3.3 11/21/22,100.13
2020-04-15,US71567RAC07,INDOIS 4.35 09/10/24,102.5
2020-04-15,US71567RAD89,INDOIS 4.325 05/28/25,102.31
2020-04-15,US71567RAF38,INDOIS 4.55 03/29/26,103.25
2020-04-15,US71567RAH93,INDOIS 4.15 03/29/27,102.78
2020-04-15,US71567RAJ59,INDOIS 3 3/4 03/01/23,101
2020-04-15,US71567RAK23,INDOIS 4.4 03/01/28,103.16
2020-04-15,US71567RAM88,INDOIS 4.45 02/20/29,103.5
2020-04-15,US71568QAB32,PLNIJ 5 1/4 10/24/42,98.63
2020-04-15,US71568QAC15,PLNIJ 4 1/8 05/15/27,98.38
2020-04-15,US71568QAE70,PLNIJ 5.45 05/21/28,105.5
2020-04-15,US71568QAF46,PLNIJ 6.15 05/21/48,106.97
2020-04-15,US71654QAZ54,PEMEX 6 1/2 06/02/41,67.19
2020-04-15,US71654QBG64,PEMEX 3 1/2 01/30/23,85.71
2020-04-15,US71654QBH48,PEMEX 4 7/8 01/18/24,85.42
2020-04-15,US71654QBR20,PEMEX 6 3/8 01/23/45,66.25
2020-04-15,US71654QBW15,PEMEX 4 1/2 01/23/26,77
2020-04-15,US71654QCB68,PEMEX 6 7/8 08/04/26,79
2020-04-15,US71654QCC42,PEMEX 6 3/4 09/21/47,65.25
2020-04-15,US71654QCG55,PEMEX 6 1/2 03/13/27,76.11
2020-04-15,US71654QCK67,PEMEX 5.35 02/12/28,71.51
2020-04-15,US71654QCL41,PEMEX 6.35 02/12/48,65.3
2020-04-15,US71654QCP54,PEMEX 6 1/2 01/23/29,73.84
2020-04-15,US71654QCZ37,PEMEX 5.95 01/28/31,69.5
2020-04-15,US71654QDA76,PEMEX 6.95 01/28/60,67.5
2020-04-15,US716743AP46,PETMK 3 1/2 04/21/30,101.95
2020-04-15,US716743AR02,PETMK 4.55 04/21/50,105.62
2020-04-15,US716743AS84,PETMK 4.8 04/21/60,106
2020-04-15,US718286AP29,PHILIP 10 5/8 03/16/25,136.28
2020-04-15,US718286AY36,PHILIP 9 1/2 02/02/30,157.06
2020-04-15,US718286BB24,PHILIP 7 3/4 01/14/31,144.63
2020-04-15,US718286BD89,PHILIP 6 3/8 01/15/32,134.25
2020-04-15,US718286BG11,PHILIP 6 3/8 10/23/34,141.91
2020-04-15,US718286BN61,PHILIP 5 1/2 03/30/26,116.44
2020-04-15,US718286BW60,PHILIP 5 01/13/37,125.41
2020-04-15,US718286BY27,PHILIP 4.2 01/21/24,107.03
2020-04-15,US718286BZ91,PHILIP 3.95 01/20/40,116.97
2020-04-15,US718286CA32,PHILIP 3.7 03/01/41,115.69
2020-04-15,US718286CB15,PHILIP 3.7 02/02/42,115.94
2020-04-15,US718286CC97,PHILIP 3 02/01/28,106.29
2020-04-15,US718286CG02,PHILIP 3 3/4 01/14/29,112.84
2020-04-15,US731011AT95,POLAND 3 03/17/23,104.63
2020-04-15,US731011AU68,POLAND 3 1/4 04/06/26,108.25
2020-04-15,US74727PBC41,QATAR 3.4 04/16/25,104.44
2020-04-15,US74727PBD24,QATAR 3 3/4 04/16/30,106.19
2020-04-15,US74727PBE07,QATAR 4.4 04/16/50,107.75
2020-04-15,US760942AS16,URUGUA 7 5/8 03/21/36,138.16
2020-04-15,US760942AZ58,URUGUA 4 1/2 08/14/24,105.94
2020-04-15,US760942BA98,URUGUA 5.1 06/18/50,113.63
2020-04-15,US760942BB71,URUGUA 4 3/8 10/27/27,108.75
2020-04-15,US760942BD38,URUGUA 4.975 04/20/55,113.63
2020-04-15,US77586TAC09,ROMANI 4 3/8 08/22/23,103.97
2020-04-15,US77586TAD81,ROMANI 4 7/8 01/22/24,105.97
2020-04-15,US77586TAE64,ROMANI 6 1/8 01/22/44,117.63
2020-04-15,US80413TAP49,KSA 2 1/2 02/03/27,97
2020-04-15,US80413TAQ22,KSA 2 3/4 02/03/32,93.65
2020-04-15,US80413TAR05,KSA 3 3/4 01/21/55,89.5
2020-04-15,US836205AL88,SOAF 5 7/8 05/30/22,102.84
2020-04-15,US836205AQ75,SOAF 4.665 01/17/24,97.5
2020-04-15,US836205AR58,SOAF 5 7/8 09/16/25,99.41
2020-04-15,US836205AS32,SOAF 5 3/8 07/24/44,77.53
2020-04-15,US836205AT15,SOAF 4 7/8 04/14/26,93.13
2020-04-15,US836205AU87,SOAF 4.3 10/12/28,84.75
2020-04-15,US836205AV60,SOAF 5 10/12/46,75.72
2020-04-15,US836205AW44,SOAF 4.85 09/27/27,91
2020-04-15,US836205AX27,SOAF 5.65 09/27/47,78
2020-04-15,US836205AY00,SOAF 5 7/8 06/22/30,91.78
2020-04-15,US836205BA15,SOAF 4.85 09/30/29,86
2020-04-15,US836205BB97,SOAF 5 3/4 09/30/49,77.75
2020-04-15,US857524AC63,POLAND 4 01/22/24,109.01
2020-04-15,US900123AL40,TURKEY 11 7/8 01/15/30,120.75
2020-04-15,US900123AT75,TURKEY 8 02/14/34,97.5
2020-04-15,US900123AW05,TURKEY 7 3/8 02/05/25,97
2020-04-15,US900123AY60,TURKEY 6 7/8 03/17/36,86.94
2020-04-15,US900123BB58,TURKEY 7 1/4 03/05/38,89.69
2020-04-15,US900123BG46,TURKEY 6 3/4 05/30/40,83.34
2020-04-15,US900123BJ84,TURKEY 6 01/14/41,77.72
2020-04-15,US900123BZ27,TURKEY 6 1/4 09/26/22,96.16
2020-04-15,US900123CA66,TURKEY 3 1/4 03/23/23,88.88
2020-04-15,US900123CB40,TURKEY 4 7/8 04/16/43,70.5
2020-04-15,US900123CF53,TURKEY 5 3/4 03/22/24,92
2020-04-15,US900123CG37,TURKEY 6 5/8 02/17/45,81.75
2020-04-15,US900123CJ75,TURKEY 4 1/4 04/14/26,81.94
2020-04-15,US900123CK49,TURKEY 4 7/8 10/09/26,82.81
2020-04-15,US900123CL22,TURKEY 6 03/25/27,87.47
2020-04-15,US900123CM05,TURKEY 5 3/4 05/11/47,74.63
2020-04-15,US900123CP36,TURKEY 5 1/8 02/17/28,82.28
2020-04-15,US900123CQ19,TURKEY 6 1/8 10/24/28,85.84
2020-04-15,US900123CR91,TURKEY 7 1/4 12/23/23,97.31
2020-04-15,US900123CT57,TURKEY 7 5/8 04/26/29,92.88
2020-04-15,US900123CV04,TURKEY 6.35 08/10/24,93.75
2020-04-15,US900123CW86,TURKEY 5.6 11/14/24,90.88
2020-04-15,US900123CX69,TURKEY 4 1/4 03/13/25,84.81
2020-04-15,US900123CY43,TURKEY 5 1/4 03/13/30,80.25
2020-04-15,US91086QAG38,MEX 8.3 08/15/31,135.91
2020-04-15,US91086QAS75,MEX 6 3/4 09/27/34,125.22
2020-04-15,US91086QAV05,MEX 6.05 01/11/40,115.44
2020-04-15,US91086QAZ19,MEX 5 3/4 10/12/10,101.28
2020-04-15,US91086QBB32,MEX 4 3/4 03/08/44,100.94
2020-04-15,US91086QBC15,MEX 4 10/02/23,102.91
2020-04-15,US91086QBE70,MEX 5.55 01/21/45,111.63
2020-04-15,US91086QBF46,MEX 4.6 01/23/46,97.72
2020-04-15,US91086QBG29,MEX 4 1/8 01/21/26,102.84
2020-04-15,US91087BAA89,MEX 3.6 01/30/25,101.53
2020-04-15,US91087BAB62,MEX 4.35 01/15/47,95.47
2020-04-15,US91087BAC46,MEX 4.15 03/28/27,102.75
2020-04-15,US91087BAD29,MEX 4.6 02/10/48,99.15
2020-04-15,US91087BAE02,MEX 3 3/4 01/11/28,99.38
2020-04-15,US91087BAF76,MEX 4 1/2 04/22/29,102.19
2020-04-15,US91087BAG59,MEX 4 1/2 01/31/50,98
2020-04-15,US91087BAH33,MEX 3 1/4 04/16/30,92.5
2020-04-15,US917288BK78,URUGUA 4 3/8 01/23/31,109.84
2020-04-15,US922646AS37,VENZ 9 1/4 09/15/27,9
2020-04-15,USG13201AA91,MINASG 5.333 02/15/28,100.03
2020-04-15,USG8189YAB05,SINOPE 3.9 05/17/22,103.5
2020-04-15,USG8189YAC87,SINOPE 4 7/8 05/17/42,124.66
2020-04-15,USG82003AE76,SINOPE 4 3/8 04/10/24,108.44
2020-04-15,USG8200QAB26,SINOPE 4 3/8 10/17/23,107.78
2020-04-15,USG82016AL31,SINOPE 2.95 11/12/29,104.04
2020-04-15,USG8201JAC56,SINOPE 3 1/4 04/28/25,104.86
2020-04-15,USG8201NAA03,SINOPE 3 04/12/22,101.5
2020-04-15,USG8201NAC68,SINOPE 3 5/8 04/12/27,107.54
2020-04-15,USG8201NAG72,SINOPE 2 1/2 09/13/22,101
2020-04-15,USG8449VAB20,CHGRID 3 1/8 05/22/23,103.26
2020-04-15,USG8449WAC85,CHGRID 4 1/8 05/07/24,108.03
2020-04-15,USG8450LAG98,CHGRID 2 3/4 05/04/22,101.44
2020-04-15,USG8450LAJ38,CHGRID 3 1/2 05/04/27,108.59
2020-04-15,USG8850LAC49,YANTZE 3.15 06/02/26,105.28
2020-04-15,USP01012AN67,ELSALV 7.65 06/15/35,73.41
2020-04-15,USP01012CA29,ELSALV 7.1246 01/20/50,69.56
2020-04-15,USP14486AJ63,BNDES 5 3/4 09/26/23,101.78
2020-04-15,USP14517AA73,BNCE 4 3/8 10/14/25,95.53
2020-04-15,USP17625AC16,VENZ 12 3/4 08/23/22,9
2020-04-15,USP29595AB42,CFELEC 4 3/4 02/23/27,94.59
